World Port Index Number,Region Name,Main Port Name,Latitude,Longitude
13950,Argentina -- 13310,Puerto Santa Cruz,-50.016667,-68.516667
13060,Brazil SE Coast -- 12700,Rio Grande,-32.05,-52.083333
12510,Brazil NE Coast -- 12470,Santarem,-2.416667,-54.716667
12910,Brazil SE Coast -- 12700,Porto Do Forno,-22.966667,-42.016667
19900,Alaska -- 19080,Uyak,57.633333,-154
46550,Angola -- 46540,Porto Do Ambriz,-7.833333,13.1
37290,Spain N Coast -- 37270,Puerto De Pasajes,43.333333,-1.933333
12810,Brazil SE Coast -- 12700,Port Of Ilheus,-14.783333,-39.016667
11430,Antigua and Barbuda -- 11426,St Johns,17.116667,-61.85
4810,US Lake Michigan -- 4570,Wilmette,42.083333,-87.683333
49620,Burma (Myanmar) -- 49610,Sittwe,20.133333,92.9
8240,United States E Coast -- 6585,Alexandria,38.8,-77.033333
7910,United States E Coast -- 6585,Carteret,40.583333,-74.216667
7640,United States E Coast -- 6585,New York City,40.7,-74.016667
7630,United States E Coast -- 6585,Brooklyn,40.666667,-74.016667
7625,United States E Coast -- 6585,City Island,40.85,-73.783333
62950,Russia -- 62530,Murmansk,68.983333,33.05
62360,Japan -- 61100,Nagasaki,32.716667,129.85
62280,Japan -- 61100,Misumi Ko,32.6,130.466667
62220,Japan -- 61100,Kagoshima Ko,31.583333,130.566667
62150,Japan -- 61100,Beppu,33.316667,131.516667
62145,Japan -- 61100,Kanda,33.783333,131.016667
62140,Japan -- 61100,Moji Ko,33.95,130.966667
62080,Japan -- 61100,Niihama,33.983333,133.283333
62065,Japan -- 61100,Muturezima Ko,33.966667,130.866667
61870,Japan -- 61100,Niigata Ko,37.916667,139.05
61800,Japan -- 61100,Maizuru Ko,35.516667,135.333333
61640,Japan -- 61100,Kure,34.233333,132.55
61617,Japan -- 61100,Habu Ko,34.283333,133.183333
61590,Japan -- 61100,Hibi Ko,34.45,133.933333
61570,Japan -- 61100,Aioi,34.783333,134.466667
61567,Japan -- 61100,Himeji,34.75,134.633333
61560,Japan -- 61100,Kobe,34.65,135.183333
61190,Japan -- 61100,Hakodate Ko,41.783333,140.716667
59190,Philippine Islands -- 57960,Iloilo,10.7,122.583333
58960,Philippine Islands -- 57960,Cebu,10.3,123.9
58410,Philippine Islands -- 57960,Masinloc,15.55,119.95
57840,Hong Kong -- 57835,Hong Kong,22.266667,114.2
57680,Vietnam -- 57510,Hai Phong,20.916667,106.683333
55670,Somoa Western -- 55665,Apia,-13.816667,-171.766667
54500,Australia -- 53290,Bunbury,-33.316667,115.633333
61372,Japan -- 61100,Kisarazu Ko,35.366667,139.883333
61320,Japan -- 61100,Ofunato,39.05,141.733333
61290,Japan -- 61100,Miyako,39.633333,141.983333
52065,Sulawesi -- 51970,Bitung,1.433333,125.183333
51845,Indonesia - Borneo -- 51760,Lawi Lawi Oil Terminal,-1.45,116.766667
51840,Indonesia - Borneo -- 51760,Balikpapan,-1.25,116.816667
51620,Brunei -- 51610,Muara Harbor,5.033333,115.066667
51600,Sarawak -- 51550,Lutong,4.466667,114
48300,Qatar -- 48285,Al Rayyan Terminal,26.65,51.55
48290,Qatar -- 48285,Doha,25.283333,51.533333
48265,United Arab Emirates -- 48260,Fateh Oil Terminal,25.583333,54.416667
48040,Egypt Red Sea -- 47950,As Suways,29.966667,32.55
47970,Egypt Red Sea -- 47950,Al Qusayr,26.1,34.283333
47010,Tanzania -- 46965,Dar Es Salaam,-6.816667,39.3
46975,Tanzania -- 46965,Mtwara,-10.266667,40.2
46890,Mozambique -- 46860,Beira,-19.833333,34.833333
46870,Mozambique -- 46860,Maputo,-25.96277778,32.54472222
46850,South Africa -- 46725,Durban,-29.866667,31.066667
46830,South Africa -- 46725,East London,-33.033333,27.916667
57450,Thailand -- 57431,Bangkok,13.75,100.5
56328,Midway Islands -- 56327,Midway Island,28.183333,-177.366667
46770,South Africa -- 46725,Cape Town,-33.916667,18.416667
46650,Namibia -- 46635,Luderitz Bay,-26.65,15.15
46238,Nigeria -- 46120,Okono Terminal,3.983333,7.3
45825,Gambia -- 45824,Banjul,13.45,-16.566667
45640,Algeria -- 45470,Oran,35.7,-0.633333
45550,Algeria -- 45470,Bejaia,36.75,5.083333
44750,Turkey Asia -- 44360,Izmir,38.433333,27.133333
44610,Turkey Asia -- 44360,Derince Burnu,40.75,29.816667
44540,Turkey Asia -- 44360,Haydarpasa,41,29.016667
44410,Turkey Asia -- 44360,Giresun,40.933333,38.4
50970,Jawa -- 50920,Jakarta,-6.1,106.883333
50730,Sumatera -- 50515,Belawan,3.783333,98.683333
49982,Malaysia -- 49820,Johor,1.433333,103.9
43680,Ukraine -- 43620,Kherson,46.616667,32.6
43650,Ukraine -- 43620,Odesa,46.483333,30.733333
43420,Turkey Europe -- 43325,Istanbul,41.016667,28.966667
41670,Albania -- 41650,Durres,41.316667,19.45
41640,Serbia and Montenegro -- 41560,Bar,42.083333,19.083333
41610,Serbia and Montenegro -- 41560,Kotor,42.416667,18.766667
41030,Croatia -- 40877,Bakar,45.3,14.533333
40500,Italy East Coast -- 40390,Brindisi,40.65,17.983333
40480,Italy East Coast -- 40390,Gallipoli,40.06,17.984
40110,Sicilia -- 40090,Milazzo,38.216667,15.25
39950,Italy West Coast Cont -- 39730,Bagnoli,40.81,14.158
39520,Italy West Coast -- 39330,La Spezia,44.1,9.833333
39470,Italy West Coast -- 39330,Genova,44.398,8.922
39120,Corse -- 39040,L'ile Rousse,42.633333,8.933333
38810,France South Coast -- 38710,Marseille,43.316667,5.366667
46205,Nigeria -- 46120,Bonny,4.45,7.166667
45862,Sierra Leone -- 45860,Freetown,8.5,-13.233333
38550,Spain SE Coast -- 38340,Barcelona,41.35,2.166667
38495,Spain SE Coast -- 38340,Burriana,39.883333,-0.05
38430,Spain SE Coast -- 38340,Cartagena,37.583333,-0.983333
38090,Acores -- 38060,Angra Do Heroismo,38.65,-27.216667
38080,Acores -- 38060,Horta,38.533333,-28.633333
37970,Portugal -- 37930,Aveiro,40.65,-8.65
37860,Spain N Coast -- 37270,Marin,42.4,-8.7
32240,Scotland East Coast -- 31870,Fraserburgh Harbor,57.683333,-2
32200,Scotland East Coast -- 31870,Montrose,56.7,-2.466667
32170,Scotland East Coast -- 31870,Dundee,56.466667,-2.95
31860,England East Coast -- 31330,Berwick-Upon-Tweed,55.766667,-2
31820,England East Coast -- 31330,Blyth,55.116667,-1.5
31580,England East Coast -- 31330,Great Yarmouth,52.616667,1.733333
31570,England East Coast -- 31330,Lowestoft,52.483333,1.75
31560,England East Coast -- 31330,Felixstowe,51.95,1.316667
31530,England East Coast -- 31330,Harwich,51.95,1.283333
31420,England East Coast -- 31330,Gravesend,51.45,0.366667
31290,Belgium -- 31240,Bruges,51.233333,3.216667
31270,Belgium -- 31240,Ghent,51.066667,3.733333
31260,Belgium -- 31240,Bruxelles,50.866667,4.35
31250,Belgium -- 31240,Antwerpen,51.216667,4.4
31060,Netherlands -- 30980,Amsterdam,52.366667,4.9
31040,Netherlands -- 30980,Ijmuiden,52.466667,4.583333
30680,Germany -- 30650,Husum,54.483333,9.05
25330,Sweden Cont -- 24975,Nynashamn,58.9,17.966667
25290,Sweden Cont -- 24975,Nykoping,58.75,17.016667
24570,Sweden -- 23860,Kalmar,56.666667,16.366667
24460,Sweden -- 23860,Karlskrona,56.166667,15.6
7370,United States E Coast -- 6585,New Bedford,41.633333,-70.916667
7250,United States E Coast -- 6585,Boston,42.35,-71.05
7210,United States E Coast -- 6585,Gloucester,39.9,-75.133333
7080,United States E Coast -- 6585,Bath,43.916667,-69.816667
37190,France West Coast -- 36450,Bordeaux,44.866667,-0.566667
37010,France West Coast -- 36450,La Rochelle,46.15,-1.15
37000,France West Coast -- 36450,La Pallice,46.166667,-1.216667
35810,France NW Coast -- 35720,Dieppe,49.933333,1.083333
35730,France NW Coast -- 35720,Dunkerque Port Est,51.05,2.383333
35710,England South Coast -- 35220,Dover Harbor,51.116667,1.333333
35650,England South Coast -- 35220,Newhaven Harbour,50.783333,0.05
35610,England South Coast -- 35220,Littlehampton Harbour,50.783333,-0.533333
35550,England South Coast -- 35220,Cowes Harbour,50.766667,-1.3
35390,England South Coast -- 35220,Dartmouth Harbour,50.35,-3.616667
35200,England SW Coast -- 35030,Hayle,50.183333,-5.416667
35060,England SW Coast -- 35030,Avonmouth,51.5,-2.716667
35010,Wales -- 34710,Cardiff,51.45,-3.166667
34990,Wales -- 34710,Barry,51.4,-3.266667
34880,Wales -- 34710,Milford Haven,51.716667,-5.033333
33830,Northern Ireland -- 33630,Londonderry,55,-7.316667
33610,Isle of Man -- 33580,Douglas,54.15,-4.466667
33520,Scotland West Coast -- 32790,Millport,55.75,-4.916667
33340,Scotland West Coast -- 32790,Ardrishaig,56.016667,-5.45
33300,Scotland West Coast -- 32790,Campbeltown,55.433333,-5.6
6410,Nova Scotia Cont -- 6070,Liverpool (Brooklyn),44.033333,-64.65
6340,Nova Scotia Cont -- 6070,Halifax,44.65,-63.583333
19781,Alaska -- 19080,Homer,59.6,-151.416667
19610,Alaska -- 19080,Excursion Inlet,58.416667,-135.45
19460,Alaska -- 19080,Hoonah,58.116667,-135.45
19160,Alaska -- 19080,Knudson Cove,55.466667,-131.8
19000,Canada West Coast -- 18080,Masset Harbor,54.016667,-132.15
18923,Canada West Coast -- 18080,Kemano Bay,53.483333,-128.133333
18835,Canada West Coast -- 18080,Coal Harbor,50.6,-127.583333
18680,Canada West Coast -- 18080,Esquimalt Harbor,48.433333,-123.433333
18570,Canada West Coast -- 18080,Crofton,48.866667,-123.633333
18560,Canada West Coast -- 18080,Chemainus,48.933333,-123.716667
18520,Canada West Coast -- 18080,Nanaimo,49.166667,-123.933333
18460,Canada West Coast -- 18080,Comox Harbor,49.666667,-124.916667
18110,Canada West Coast -- 18080,Fraser Mills,49.22414722,-122.8559667
18100,Canada West Coast -- 18080,New Westminster,49.2,-122.916667
17780,United States W Coast -- 16000,Mukilteo,47.95,-122.3
28880,Germany -- 28826,Lubeck-Travemunde,53.966667,10.883333
27580,Finland -- 27380,Nykarleby,63.516667,22.533333
15410,Panama West Coast -- 15380,Balboa,8.95,-79.566667
14940,Peru -- 14830,Conchan Oil Terminal,-12.166667,-77
14570,Chile -- 14070,Coquimbo,-29.95,-71.333333
13920,Argentina -- 13310,Comodoro Rivadavia,-45.866667,-67.466667
13815,Argentina -- 13310,Bahia Blanca,-38.783333,-62.266667
13020,Brazil SE Coast -- 12700,Itajai,-26.916667,-48.633333
21610,Norway -- 20620,Harstad,68.8,16.55
5750,Prince Edward Island -- 5705,Charlottetown,46.233333,-63.133333
4760,US Lake Michigan -- 4570,Gary,41.616667,-87.333333
20430,Alaska Continued -- 20185,Deering,66.083333,-162.733333
20120,Aleutian Islands -- 20095,Dutch Harbor,53.9,-166.533333
12500,Brazil NE Coast -- 12470,Cameta,-2.25,-49.5
12405,Suriname -- 12395,Nieuw Nickerie,5.95,-57
9300,US Gulf Coast -- 8650,Corpus Christi,27.816667,-97.4
9170,US Gulf Coast -- 8650,Baytown,29.733333,-95.016667
9070,US Gulf Coast -- 8650,Orange,30.083333,-93.733333
9040,US Gulf Coast -- 8650,Lake Charles,30.216667,-93.25
9000,US Gulf Coast -- 8650,Morgan City,29.7,-91.216667
8980,US Gulf Coast -- 8650,Loop Terminal,28.883333,-90.016667
8800,US Gulf Coast -- 8650,Gulfport,30.35,-89.083333
8730,US Gulf Coast -- 8650,Apalachicola,29.716667,-84.983333
8665,US Gulf Coast -- 8650,Boca Grande,26.7,-82.333333
8595,United States E Coast -- 6585,Canaveral Harbor,28.7,-80.616667
8550,United States E Coast -- 6585,Brunswick,31.15,-81.5
8540,United States E Coast -- 6585,Darien,31.366667,-81.433333
8520,United States E Coast -- 6585,Beaufort,32.433333,-80.666667
4330,US Lake Huron -- 4300,Marine City,42.716667,-82.5
4320,US Lake Huron -- 4300,Algonac,42.616667,-82.516667
4250,Canada Lake Huron -- 3640,Desbarats,46.333333,-83.916667
3900,Canada Lake Huron -- 3640,Collingwood,44.5,-80.233333
3880,Canada Lake Huron -- 3640,Meaford,44.616667,-80.6
3730,Canada Lake Huron -- 3640,Goderich,43.75,-81.733333
3670,Canada Lake Huron -- 3640,Courtright,42.816667,-82.466667
3620,US Lake Erie -- 3400,Detroit,42.333333,-83.033333
3030,Canada Lake Ontario -- 2820,Bronte,43.4,-79.716667
2800,US St Lawrence R -- 2750,Clayton,44.233333,-76.05
2770,US St Lawrence R -- 2750,Ogdensburg,44.7,-75.5
2235,Canada St Lawrence R -- 1930,Montreal,45.516667,-73.55
1990,Canada St Lawrence R -- 1930,Matane,48.85,-67.533333
13740,Argentina -- 13310,Concepcion Del Uruguay,-32.483333,-58.233333
14110,Chile -- 14070,Bahia Agua Fresca,-53.383333,-70.966667
18780,Canada West Coast -- 18080,Clayoquot,49.15,-125.916667
28900,Germany -- 28826,Neustadt,54.1,10.816667
18140,Canada West Coast -- 18080,Mission City,49.14638889,-122.2586111
18860,Canada West Coast -- 18080,Alert Bay,50.583333,-126.933333
18890,Canada West Coast -- 18080,Bella Coola,52.366667,-126.8
6730,United States E Coast -- 6585,Mount Desert,44.366667,-68.333333
34780,Wales -- 34710,Caernarvon,53.15,-4.266667
35760,France NW Coast -- 35720,Boulogne-Sur-Mer,50.733333,1.6
37170,France West Coast -- 36450,Ambes,45.016667,-0.533333
29180,Sjaelland -- 29150,Fakse Ladeplads Havn,55.216667,12.166667
30095,Jylland -- 30020,Augustenborg,54.95,9.866667
31080,Netherlands -- 30980,Hoek Van Holland,51.95,4.133333
38433,Spain SE Coast -- 38340,Islas Hormigas,37.65,-0.65
38585,Spain SE Coast -- 38340,Las Hormigas,41.866667,3.183333
40000,Italy West Coast Cont -- 39730,Castellammare Di Stabia,40.7,14.476
40210,Sicilia -- 40090,Licata,37.092,13.936
40340,Malta -- 40320,Marsaxlokk,35.816667,14.55
43340,Turkey Europe -- 43325,Gemlik,40.416667,29.116667
50650,Sumatera -- 50515,Lhokseumawe,5.25,97.116667
51484,Kepulauan Anambas -- 51480,Belida Marine Terminal,4.133333,105.133333
44620,Turkey Asia -- 44360,Izmit,40.766667,29.916667
44690,Turkey Asia -- 44360,Canakkale,40.15,26.4
44880,Turkey Asia -- 44360,Iskenderun,36.6,36.166667
45084,Israel -- 45060,Hadera,32.466667,34.9
56855,Bismarck Archipelago -- 56700,Kieta,-6.216667,155.633333
57200,Vanuatu -- 57160,Luganville,-15.516667,167.166667
48108,Saudi Arabia -- 48100,Duba Bulk Plant Tanker Terminal,27.316667,35.9
51811,Indonesia - Borneo -- 51760,Bontang Lng Terminal,0.1,117.483333
52523,Pulau Batcan -- 52520,Labuha,-0.633333,127.466667
61310,Japan -- 61100,Kamaishi Ko,39.266667,141.9
61357,Japan -- 61100,Kashima Ko,35.933333,140.7
56270,United States -- 56045,Barbers Point Terminal,21.266667,-158.1
57768,China -- 57740,Basuo,19.1,108.616667
62085,Japan -- 61100,Mishima-Kawanoe Ko,34,133.55
62720,Russia -- 62530,Dudinka,69.4,86.166667
7590,United States E Coast -- 6585,Norwalk,41.1,-73.416667
8020,United States E Coast -- 6585,Atlantic City,39.366667,-74.416667
8120,United States E Coast -- 6585,Gloucester,42.6,-70.666667
590,Greenland  West Coast -- 545,Narsarssuaq,61.15,-45.433333
2670,Canada St Lawrence R -- 2545,Cardinal,44.783333,-75.383333
3015,Canada Lake Ontario -- 2820,Clarkson,43.5,-79.6
9030,US Gulf Coast -- 8650,Haymark Terminal,30.133333,-93.316667
1890,North Side -- 1871,Havre St Pierre,50.233333,-63.6
8990,US Gulf Coast -- 8650,Grand Isle,29.233333,-90
12380,Guyana -- 12350,Linden,6,-58.3
21920,Norway -- 20620,Brettesnes,68.233333,14.85
22120,Norway -- 20620,Drag,68.05,16.083333
11460,Guadeloupe -- 11445,Basse Terre,16,-61.733333
12390,Guyana -- 12350,New Amsterdam,6.25,-57.516667
12455,French Guiana -- 12440,Degrad Des Cannes,4.85,-52.266667
20486,Alaska Continued -- 20185,Bernard Harbor,70.133333,-143.633333
30350,Jylland -- 30020,Mariager,56.65,9.983333
30360,Jylland -- 30020,Hobro,56.633333,9.8
42420,Greece East Coast -- 42010,Kymassi,38.833333,23.466667
31085,Netherlands -- 30980,Europoort,51.95,4.116667
31100,Netherlands -- 30980,Maassluis,51.916667,4.25
31470,England East Coast -- 31330,London,51.5,-0.083333
31630,England East Coast -- 31330,Boston,52.966667,-0.016667
31940,Scotland East Coast -- 31870,Granton,55.983333,-3.216667
32030,Scotland East Coast -- 31870,Burntisland,56.05,-3.233333
32250,Scotland East Coast -- 31870,Macduff,57.666667,-2.5
32370,Scotland East Coast -- 31870,Helmsdale Harbor,58.116667,-3.65
38170,Islas Canarias -- 38140,Las Palmas,28.15,-15.416667
38370,Spain SE Coast -- 38340,Malaga,36.716667,-4.416667
59475,Philippine Islands -- 57960,Gingoog,8.833333,125.1
61862,Japan -- 61100,Himekawa,37.033333,137.85
38980,France South Coast -- 38710,Antibes,43.583333,7.133333
39060,Corse -- 39040,Bastia,42.7,9.45
39110,Corse -- 39040,Calvi,42.566667,8.75
39250,Sardegna -- 39130,Carloforte,39.147,8.317
40115,Sicilia -- 40090,Gioia Tauro,38.444,15.89
40220,Sicilia -- 40090,Gela,37.066667,14.25
40270,Sicilia -- 40090,Catania,37.5,15.1
40830,Italy East Coast -- 40390,Muggia,45.6,13.766667
40985,Croatia -- 40877,Brsica,45.033333,14.05
43280,Dhodhekanisos -- 43180,Lakki,37.133333,26.85
43566,Romania -- 43540,Cernavoda,44.333333,28.05
43677,Ukraine -- 43620,Dnipro-Buzkyy,46.733333,31.883333
57325,New Caledonia -- 57260,Baie Ugue,-21.15,165.55
43720,Ukraine -- 43620,Khorly,46.083333,33.283333
44162,Russia -- 44030,Kavkaz Oil Terminal,45.333333,36.65
48327,Bahrain -- 48305,Khalifa Bin Salman,26.25,50.75
49890,Malaysia -- 49820,Lumut,4.233333,100.633333
50100,Indonesia -- 50020,Dabo,-0.5,104.566667
50740,Sumatera -- 50515,Kuala Kapus,3,114.366667
51205,Jawa -- 50920,Celukan Bawang,-8.183333,114.833333
51260,Lesser Sunda Islands -- 51250,Benoa,-8.75,115.216667
51320,Lesser Sunda Islands -- 51250,Maumere,-8.616667,122.216667
57411,Malaysia -- 57400,Kemaman Harbor,4.25,103.466667
57420,Malaysia -- 57400,Kuala Trengganu,5.35,103.133333
57642,Vietnam -- 57510,Dai Hang,8.483333,108.683333
46970,Tanzania -- 46965,Mikindani,-10.266667,40.133333
47140,Somalia -- 47120,Baraawe,1.1,44.05
47300,Comoros -- 47295,Moroni,-11.7,43.25
47974,Egypt Red Sea -- 47950,Hamrawein,26.25,34.2
51733,Malaysia -- 51647,Bakapit,4.95,118.583333
52040,Sulawesi -- 51970,Manado,1.5,124.833333
53000,New Guinea West Coast - Irian Jaya -- 52900,Miei,-2.733333,134.5
61245,Japan -- 61100,Ishikari Bay New Port,43.216667,141.283333
61325,Japan -- 61100,Kesennuma Ko,38.866667,141.6
61330,Japan -- 61100,Onagawa,38.45,141.45
61340,Japan -- 61100,Ishinomaki Ko,38.4,141.316667
61355,Japan -- 61100,Onahama Ko,36.933333,140.9
61375,Japan -- 61100,Chiba Ko,35.583333,140.066667
61385,Japan -- 61100,Kawasaki Ko,35.5,139.766667
61416,Japan -- 61100,Atsumi,34.666667,137.066667
61470,Japan -- 61100,Kinuura Ko,34.85,136.95
5380,US Lake Superior -- 5230,Ontonagon,46.883333,-89.333333
5430,US Lake Superior -- 5230,Cornucopia,46.866667,-91.1
12950,Brazil SE Coast -- 12700,Gebig,-23.05,-44.216667
14140,Chile -- 14070,Bahia Harris,-53.85,-70.45
14510,Chile -- 14070,Bahia Quintero (Ventanas),-32.766667,-71.533333
14671,Chile -- 14070,Caleta Patillos,-20.733333,-70.2
14895,Peru -- 14830,Bahia San Nicolas,-15.25,-75.233333
28170,Finland -- 27380,Ekenas,59.983333,23.433333
28180,Finland -- 27380,Jussaro,59.833333,23.566667
18518,Canada West Coast -- 18080,Nanoose Harbor,49.266667,-124.15
18790,Canada West Coast -- 18080,Ahousat,49.283333,-126.066667
18600,Canada West Coast -- 18080,Ganges,48.85,-123.483333
18818,Canada West Coast -- 18080,Bergh Cove,50.533333,-127.616667
33210,Scotland West Coast -- 32790,Glensanda,56.566667,-5.533333
33250,Scotland West Coast -- 32790,Oban,56.416667,-5.466667
33290,Scotland West Coast -- 32790,Crinan (Canal),56.083333,-5.566667
33577,Scotland West Coast -- 32790,Bangor,54.65,-5.666667
34190,Ireland -- 33840,Castletown Bearhaven,51.65,-9.916667
34200,Ireland -- 33840,Kilrush,52.633333,-9.5
34850,Wales -- 34710,Fishguard,52.016667,-4.983333
35800,France NW Coast -- 35720,Le Treport,50.066667,1.366667
36360,France NW Coast Cont -- 36060,Morlaix,48.583333,-3.833333
37160,France West Coast -- 36450,Blaye,45.133333,-0.666667
7100,United States E Coast -- 6585,Gardiner,44.233333,-69.766667
7130,United States E Coast -- 6585,Cundy Harbor,43.783333,-69.9
26340,Sweden Cont -- 24975,Lunde,62.883333,17.883333
